########################################################################
# ROSSELAND MEAN OPACITY COEFFICIENTS                                  #
#----------------------------------------------------------------------#
# Lodders 2003                        # Abundances                     #
# Z = 0.002                           # Initial metallicity            #
#----------------------------------------------------------------------#
# X( 12C  ) = 3.28816E-04             # Initial mass fractions         #
# X( 14N  ) = 1.06473E-04                                              #
# X( 16O  ) = 8.82187E-04                                              #
# X( 20Ne ) = 1.55487E-04                                              #
# X( 24Mg ) = 7.58811E-05                                              #
# X( 28Si ) = 1.00991E-04                                              #
# X( 32S  ) = 5.31113E-05                                              #
# X( 40Ca ) = 9.56690E-06                                              #
# X( 48Ti ) = 3.31868E-07                                              #
########################################################################

# TABLE SUMMARY ########################################################
##     X          Y          Z         C/O       12C       14N     Alpha
3.600 -3.199 -3.377 -3.559 -3.735 -3.893 -4.011 -4.069 -4.044 -3.915 -3.674 -3.336 -2.938 -2.524 -2.117 -1.726 -1.357 -1.206
3.650 -2.547 -2.744 -2.929 -3.110 -3.285 -3.442 -3.553 -3.581 -3.502 -3.321 -3.064 -2.754 -2.400 -2.011 -1.603 -1.198 -0.880
3.700 -1.834 -2.057 -2.274 -2.479 -2.668 -2.832 -2.949 -2.983 -2.911 -2.749 -2.530 -2.278 -2.003 -1.704 -1.378 -1.022 -0.656
3.750 -1.197 -1.401 -1.611 -1.820 -2.017 -2.186 -2.302 -2.332 -2.260 -2.108 -1.907 -1.682 -1.441 -1.188 -0.919 -0.632 -0.326
3.800 -0.788 -0.894 -1.037 -1.198 -1.359 -1.500 -1.595 -1.618 -1.559 -1.429 -1.255 -1.056 -0.841 -0.615 -0.377 -0.126  0.142
3.850 -0.671 -0.668 -0.678 -0.712 -0.769 -0.827 -0.865 -0.863 -0.811 -0.712 -0.575 -0.412 -0.230 -0.033  0.177  0.401  0.641
3.900 -0.661 -0.631 -0.576 -0.490 -0.385 -0.287 -0.206 -0.134 -0.061  0.025  0.129  0.254  0.398  0.556  0.731  0.923  1.133
3.950 -0.669 -0.638 -0.574 -0.455 -0.266 -0.019  0.236  0.444  0.599  0.716  0.817  0.916  1.021  1.140  1.274  1.429  1.605
4.000 -0.663 -0.645 -0.590 -0.473 -0.269  0.029  0.392  0.753  1.045  1.253  1.395  1.503  1.595  1.689  1.791  1.912  2.053
4.050 -0.608 -0.612 -0.586 -0.493 -0.305 -0.007  0.380  0.811  1.220  1.552  1.790  1.952  2.067  2.161  2.251  2.349  2.463










##     X          Y          Z         C/O       12C       14N     Alpha
 8   0.7   0.298000   0.002000       0.501       1.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -4.778 -4.133 -3.579 -3.299 -3.210 -3.183 -3.173 -3.169 -3.166 -3.164 -3.161 -3.159 -3.156 -3.152 -3.149 -3.146 -3.143
3.250 -5.601 -5.453 -5.122 -4.582 -3.940 -3.408 -3.125 -3.025 -2.993 -2.980 -2.973 -2.968 -2.963 -2.958 -2.953 -2.947 -2.941
3.300 -5.513 -5.533 -5.519 -5.437 -5.217 -4.789 -4.183 -3.576 -3.144 -2.937 -2.862 -2.832 -2.818 -2.807 -2.798 -2.788 -2.777
3.350 -5.168 -5.239 -5.307 -5.360 -5.384 -5.343 -5.175 -4.812 -4.252 -3.640 -3.150 -2.872 -2.754 -2.702 -2.672 -2.649 -2.628
3.400 -4.894 -4.928 -4.973 -5.029 -5.092 -5.152 -5.191 -5.168 -5.011 -4.653 -4.099 -3.504 -3.027 -2.736 -2.587 -2.503 -2.444
3.450 -4.805 -4.792 -4.784 -4.789 -4.807 -4.836 -4.867 -4.886 -4.871 -4.783 -4.567 -4.165 -3.619 -3.071 -2.656 -2.395 -2.239
3.500 -4.703 -4.732 -4.736 -4.724 -4.702 -4.673 -4.638 -4.589 -4.506 -4.370 -4.183 -3.947 -3.656 -3.290 -2.852 -2.426 -2.102
3.550 -4.140 -4.291 -4.421 -4.523 -4.587 -4.607 -4.578 -4.489 -4.323 -4.081 -3.785 -3.467 -3.149 -2.841 -2.536 -2.225 -1.909
3.600 -3.345 -3.544 -3.732 -3.904 -4.059 -4.186 -4.268 -4.276 -4.174 -3.941 -3.601 -3.207 -2.807 -2.425 -2.067 -1.739 -1.440
3.650 -2.530 -2.755 -2.972 -3.176 -3.364 -3.522 -3.631 -3.660 -3.594 -3.436 -3.207 -2.917 -2.569 -2.176 -1.771 -1.380 -1.021
3.700 -1.769 -2.001 -2.229 -2.448 -2.653 -2.826 -2.939 -2.959 -2.876 -2.717 -2.512 -2.280 -2.026 -1.746 -1.435 -1.088 -0.719
3.750 -1.116 -1.324 -1.539 -1.751 -1.951 -2.121 -2.230 -2.245 -2.160 -2.002 -1.804 -1.586 -1.355 -1.113 -0.857 -0.586 -0.295
3.800 -0.673 -0.791 -0.942 -1.108 -1.269 -1.405 -1.490 -1.499 -1.426 -1.289 -1.112 -0.913 -0.702 -0.480 -0.247 -0.002  0.255
3.850 -0.528 -0.528 -0.544 -0.587 -0.648 -0.705 -0.737 -0.726 -0.666 -0.560 -0.420 -0.253 -0.070  0.127  0.337  0.560  0.797
3.900 -0.513 -0.478 -0.414 -0.321 -0.216 -0.124 -0.048  0.020  0.092  0.179  0.286  0.413  0.558  0.720  0.897  1.091  1.303
3.950 -0.521 -0.484 -0.407 -0.269 -0.062  0.193  0.437  0.627  0.766  0.874  0.970  1.066  1.172  1.293  1.431  1.590  1.771
4.000 -0.525 -0.497 -0.427 -0.289 -0.059  0.259  0.627  0.971  1.235  1.418  1.542  1.639  1.726  1.819  1.924  2.049  2.198
4.050 -0.502 -0.490 -0.440 -0.321 -0.104  0.218  0.618  1.044  1.432  1.732  1.937  2.075  2.175  2.262  2.350  2.452  2.573










##     X          Y          Z         C/O       12C       14N     Alpha
 9   0.7   0.297737   0.002263       0.898       1.8       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -5.381 -4.927 -4.472 -4.223 -4.141 -4.115 -4.105 -4.099 -4.093 -4.082 -4.062 -4.029 -3.993 -3.964 -3.946 -3.934 -3.927
3.250 -5.673 -5.642 -5.514 -5.214 -4.750 -4.290 -4.032 -3.939 -3.908 -3.894 -3.884 -3.870 -3.846 -3.812 -3.775 -3.744 -3.721
3.300 -5.530 -5.552 -5.554 -5.534 -5.462 -5.270 -4.904 -4.422 -4.031 -3.837 -3.763 -3.731 -3.709 -3.685 -3.651 -3.608 -3.564
3.350 -5.165 -5.241 -5.315 -5.375 -5.412 -5.408 -5.338 -5.161 -4.843 -4.400 -3.980 -3.717 -3.588 -3.516 -3.464 -3.417 -3.365
3.400 -4.878 -4.908 -4.952 -5.010 -5.077 -5.146 -5.198 -5.208 -5.130 -4.913 -4.541 -4.075 -3.657 -3.378 -3.215 -3.109 -3.029
3.450 -4.796 -4.781 -4.770 -4.769 -4.780 -4.800 -4.826 -4.847 -4.840 -4.778 -4.628 -4.347 -3.930 -3.467 -3.087 -2.831 -2.665
3.500 -4.694 -4.725 -4.728 -4.714 -4.687 -4.653 -4.612 -4.554 -4.460 -4.318 -4.134 -3.915 -3.660 -3.361 -3.011 -2.655 -2.356
3.550 -4.131 -4.282 -4.412 -4.515 -4.579 -4.597 -4.563 -4.468 -4.298 -4.052 -3.754 -3.433 -3.117 -2.815 -2.525 -2.240 -1.961
3.600 -3.342 -3.541 -3.727 -3.900 -4.054 -4.181 -4.262 -4.268 -4.162 -3.927 -3.585 -3.191 -2.792 -2.410 -2.053 -1.727 -1.432
3.650 -2.529 -2.754 -2.970 -3.175 -3.361 -3.520 -3.628 -3.657 -3.590 -3.432 -3.202 -2.912 -2.563 -2.170 -1.765 -1.375 -1.015
3.700 -1.769 -2.000 -2.228 -2.447 -2.652 -2.825 -2.938 -2.957 -2.875 -2.715 -2.510 -2.277 -2.023 -1.743 -1.431 -1.084 -0.715
3.750 -1.116 -1.324 -1.538 -1.751 -1.951 -2.120 -2.229 -2.244 -2.159 -2.001 -1.803 -1.584 -1.353 -1.111 -0.856 -0.584 -0.293
3.800 -0.673 -0.791 -0.942 -1.108 -1.268 -1.404 -1.489 -1.498 -1.426 -1.288 -1.111 -0.913 -0.701 -0.479 -0.246 -0.001  0.257
3.850 -0.528 -0.528 -0.544 -0.587 -0.648 -0.705 -0.737 -0.726 -0.666 -0.560 -0.419 -0.253 -0.069  0.127  0.337  0.560  0.798
3.900 -0.513 -0.478 -0.414 -0.321 -0.216 -0.124 -0.048  0.020  0.093  0.180  0.286  0.414  0.559  0.720  0.897  1.091  1.303
3.950 -0.521 -0.484 -0.407 -0.269 -0.062  0.193  0.438  0.627  0.766  0.874  0.970  1.067  1.173  1.294  1.432  1.591  1.772
4.000 -0.525 -0.497 -0.427 -0.288 -0.059  0.260  0.628  0.971  1.236  1.419  1.544  1.641  1.729  1.822  1.927  2.052  2.200
4.050 -0.502 -0.490 -0.440 -0.320 -0.103  0.219  0.619  1.045  1.433  1.733  1.939  2.078  2.179  2.266  2.355  2.456  2.577










##     X          Y          Z         C/O       12C       14N     Alpha
10   0.7   0.297671   0.002329       0.997       2.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -6.017 -6.039 -6.036 -6.015 -5.985 -5.940 -5.857 -5.720 -5.525 -5.305 -5.075 -4.782 -4.462 -4.176 -3.942 -3.775 -3.695
3.250 -5.749 -5.778 -5.816 -5.852 -5.868 -5.844 -5.781 -5.694 -5.584 -5.450 -5.305 -5.156 -4.958 -4.677 -4.377 -4.108 -3.890
3.300 -5.566 -5.598 -5.613 -5.625 -5.640 -5.657 -5.656 -5.617 -5.529 -5.407 -5.278 -5.161 -5.054 -4.920 -4.708 -4.428 -4.149
3.350 -5.155 -5.235 -5.318 -5.391 -5.444 -5.470 -5.470 -5.443 -5.380 -5.273 -5.139 -5.000 -4.863 -4.723 -4.568 -4.380 -4.147
3.400 -4.873 -4.900 -4.939 -4.990 -5.054 -5.121 -5.178 -5.208 -5.187 -5.096 -4.934 -4.722 -4.502 -4.299 -4.104 -3.902 -3.693
3.450 -4.795 -4.779 -4.767 -4.764 -4.772 -4.788 -4.805 -4.815 -4.799 -4.734 -4.610 -4.415 -4.150 -3.849 -3.567 -3.323 -3.099
3.500 -4.692 -4.723 -4.727 -4.711 -4.684 -4.649 -4.607 -4.546 -4.447 -4.299 -4.107 -3.883 -3.632 -3.359 -3.068 -2.782 -2.521
3.550 -4.129 -4.280 -4.410 -4.513 -4.577 -4.595 -4.560 -4.464 -4.292 -4.045 -3.746 -3.424 -3.106 -2.801 -2.510 -2.230 -1.965
3.600 -3.341 -3.540 -3.726 -3.899 -4.053 -4.179 -4.260 -4.266 -4.160 -3.923 -3.581 -3.187 -2.788 -2.407 -2.049 -1.722 -1.427
3.650 -2.529 -2.754 -2.970 -3.174 -3.361 -3.519 -3.627 -3.657 -3.589 -3.431 -3.201 -2.910 -2.561 -2.168 -1.764 -1.373 -1.014
3.700 -1.769 -2.000 -2.228 -2.447 -2.651 -2.825 -2.938 -2.957 -2.874 -2.715 -2.509 -2.277 -2.022 -1.742 -1.430 -1.083 -0.714
3.750 -1.116 -1.324 -1.538 -1.751 -1.951 -2.120 -2.229 -2.244 -2.158 -2.001 -1.803 -1.584 -1.353 -1.110 -0.855 -0.583 -0.292
3.800 -0.673 -0.791 -0.942 -1.108 -1.268 -1.404 -1.489 -1.498 -1.425 -1.288 -1.111 -0.912 -0.701 -0.479 -0.246 -0.001  0.257
3.850 -0.528 -0.527 -0.544 -0.587 -0.648 -0.705 -0.737 -0.726 -0.666 -0.560 -0.419 -0.253 -0.069  0.127  0.337  0.561  0.798
3.900 -0.513 -0.478 -0.414 -0.321 -0.216 -0.124 -0.048  0.020  0.093  0.180  0.286  0.414  0.559  0.720  0.897  1.092  1.303
3.950 -0.521 -0.484 -0.407 -0.269 -0.062  0.193  0.438  0.627  0.766  0.874  0.970  1.067  1.173  1.294  1.432  1.591  1.772
4.000 -0.525 -0.497 -0.427 -0.288 -0.059  0.260  0.628  0.972  1.236  1.419  1.544  1.641  1.729  1.822  1.928  2.052  2.201
4.050 -0.502 -0.490 -0.440 -0.320 -0.103  0.219  0.619  1.046  1.433  1.734  1.939  2.079  2.180  2.267  2.356  2.458  2.579










##     X          Y          Z         C/O       12C       14N     Alpha
11   0.7   0.297605   0.002395       1.096       2.2       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -4.126 -3.993 -3.840 -3.678 -3.544 -3.439 -3.361 -3.309 -3.279 -3.262 -3.251 -3.240 -3.228 -3.211 -3.185 -3.150 -3.125
3.250 -5.327 -5.017 -4.664 -4.272 -3.967 -3.760 -3.599 -3.479 -3.389 -3.321 -3.274 -3.245 -3.227 -3.215 -3.204 -3.189 -3.167
3.300 -5.498 -5.490 -5.411 -5.237 -4.978 -4.679 -4.284 -3.884 -3.622 -3.463 -3.363 -3.296 -3.248 -3.214 -3.192 -3.176 -3.159
3.350 -5.119 -5.184 -5.248 -5.293 -5.288 -5.194 -5.006 -4.769 -4.468 -4.024 -3.614 -3.369 -3.235 -3.156 -3.103 -3.065 -3.035
3.400 -4.868 -4.891 -4.921 -4.960 -5.005 -5.045 -5.058 -5.001 -4.851 -4.639 -4.374 -3.967 -3.474 -3.129 -2.940 -2.829 -2.758
3.450 -4.793 -4.777 -4.764 -4.760 -4.765 -4.774 -4.780 -4.769 -4.718 -4.604 -4.423 -4.178 -3.877 -3.525 -3.113 -2.740 -2.513
3.500 -4.691 -4.722 -4.725 -4.709 -4.681 -4.645 -4.601 -4.538 -4.433 -4.277 -4.072 -3.830 -3.560 -3.269 -2.965 -2.666 -2.378
3.550 -4.127 -4.278 -4.409 -4.511 -4.576 -4.593 -4.557 -4.459 -4.287 -4.040 -3.739 -3.415 -3.094 -2.785 -2.488 -2.200 -1.929
3.600 -3.340 -3.539 -3.725 -3.898 -4.052 -4.178 -4.259 -4.264 -4.157 -3.920 -3.578 -3.184 -2.785 -2.403 -2.045 -1.717 -1.420
3.650 -2.529 -2.754 -2.970 -3.174 -3.360 -3.519 -3.627 -3.656 -3.589 -3.430 -3.200 -2.909 -2.560 -2.167 -1.762 -1.372 -1.012
3.700 -1.769 -2.000 -2.228 -2.447 -2.651 -2.824 -2.937 -2.957 -2.874 -2.714 -2.509 -2.276 -2.021 -1.742 -1.430 -1.083 -0.714
3.750 -1.116 -1.324 -1.538 -1.751 -1.951 -2.120 -2.229 -2.244 -2.158 -2.000 -1.803 -1.584 -1.353 -1.110 -0.855 -0.583 -0.291
3.800 -0.673 -0.791 -0.942 -1.108 -1.268 -1.404 -1.489 -1.498 -1.425 -1.288 -1.111 -0.912 -0.701 -0.478 -0.246 -0.001  0.257
3.850 -0.528 -0.528 -0.544 -0.587 -0.648 -0.705 -0.737 -0.726 -0.666 -0.560 -0.419 -0.253 -0.069  0.128  0.337  0.561  0.798
3.900 -0.513 -0.478 -0.414 -0.321 -0.216 -0.124 -0.048  0.020  0.093  0.180  0.287  0.414  0.559  0.720  0.897  1.091  1.303
3.950 -0.521 -0.484 -0.407 -0.269 -0.062  0.193  0.438  0.627  0.766  0.874  0.971  1.067  1.173  1.294  1.432  1.591  1.772
4.000 -0.525 -0.497 -0.427 -0.288 -0.059  0.260  0.628  0.972  1.237  1.419  1.544  1.642  1.729  1.823  1.928  2.053  2.201
4.050 -0.502 -0.490 -0.440 -0.320 -0.103  0.219  0.620  1.046  1.434  1.734  1.940  2.079  2.181  2.268  2.357  2.458  2.579










##     X          Y          Z         C/O       12C       14N     Alpha
12   0.7   0.296356   0.003644       2.979       6.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -2.846 -2.812 -2.728 -2.605 -2.499 -2.427 -2.385 -2.362 -2.350 -2.344 -2.341 -2.336 -2.329 -2.319 -2.308 -2.294 -2.278
3.250 -3.532 -3.049 -2.800 -2.727 -2.705 -2.642 -2.547 -2.471 -2.426 -2.406 -2.400 -2.402 -2.405 -2.409 -2.410 -2.409 -2.406
3.300 -5.194 -4.902 -4.462 -3.918 -3.334 -2.895 -2.721 -2.642 -2.560 -2.489 -2.452 -2.443 -2.449 -2.462 -2.477 -2.488 -2.493
3.350 -5.003 -5.040 -5.057 -4.986 -4.744 -4.372 -3.896 -3.343 -2.869 -2.618 -2.496 -2.424 -2.387 -2.376 -2.380 -2.391 -2.402
3.400 -4.817 -4.813 -4.811 -4.814 -4.817 -4.793 -4.673 -4.425 -4.081 -3.610 -3.051 -2.592 -2.352 -2.235 -2.172 -2.134 -2.112
3.450 -4.774 -4.751 -4.727 -4.702 -4.675 -4.640 -4.592 -4.517 -4.379 -4.160 -3.867 -3.458 -2.913 -2.386 -2.067 -1.906 -1.816
3.500 -4.660 -4.699 -4.702 -4.681 -4.643 -4.593 -4.527 -4.429 -4.276 -4.064 -3.805 -3.517 -3.205 -2.862 -2.438 -1.960 -1.709
3.550 -4.090 -4.243 -4.376 -4.481 -4.546 -4.559 -4.512 -4.402 -4.218 -3.957 -3.638 -3.289 -2.938 -2.601 -2.279 -1.967 -1.679
3.600 -3.327 -3.522 -3.707 -3.878 -4.031 -4.156 -4.233 -4.231 -4.115 -3.871 -3.526 -3.131 -2.729 -2.338 -1.966 -1.620 -1.304
3.650 -2.526 -2.749 -2.963 -3.166 -3.351 -3.508 -3.615 -3.643 -3.573 -3.412 -3.178 -2.884 -2.534 -2.140 -1.735 -1.342 -0.977
3.700 -1.768 -1.999 -2.226 -2.445 -2.648 -2.820 -2.932 -2.950 -2.867 -2.706 -2.500 -2.266 -2.010 -1.729 -1.416 -1.069 -0.699
3.750 -1.115 -1.323 -1.538 -1.750 -1.950 -2.118 -2.226 -2.240 -2.154 -1.996 -1.798 -1.579 -1.347 -1.103 -0.847 -0.574 -0.282
3.800 -0.672 -0.791 -0.942 -1.107 -1.268 -1.403 -1.488 -1.496 -1.423 -1.286 -1.108 -0.909 -0.698 -0.475 -0.242  0.004  0.262
3.850 -0.527 -0.527 -0.544 -0.587 -0.647 -0.705 -0.736 -0.725 -0.664 -0.558 -0.417 -0.251 -0.067  0.129  0.339  0.563  0.800
3.900 -0.513 -0.478 -0.414 -0.320 -0.216 -0.124 -0.048  0.021  0.094  0.181  0.288  0.415  0.560  0.722  0.899  1.093  1.304
3.950 -0.521 -0.484 -0.407 -0.269 -0.061  0.194  0.439  0.628  0.768  0.876  0.973  1.069  1.175  1.297  1.434  1.593  1.774
4.000 -0.525 -0.496 -0.427 -0.288 -0.058  0.261  0.630  0.974  1.239  1.423  1.548  1.647  1.735  1.828  1.933  2.058  2.206
4.050 -0.501 -0.489 -0.439 -0.319 -0.102  0.221  0.622  1.049  1.438  1.740  1.947  2.088  2.191  2.279  2.368  2.469  2.589










##     X          Y          Z         C/O       12C       14N     Alpha
13   0.7   0.291752   0.008248       9.918      20.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -2.531 -2.430 -2.338 -2.250 -2.185 -2.148 -2.131 -2.127 -2.129 -2.132 -2.135 -2.136 -2.134 -2.129 -2.120 -2.108 -2.092
3.250 -2.797 -2.577 -2.444 -2.366 -2.309 -2.257 -2.210 -2.186 -2.185 -2.197 -2.214 -2.231 -2.246 -2.258 -2.266 -2.271 -2.273
3.300 -4.515 -3.961 -3.363 -2.835 -2.483 -2.324 -2.262 -2.232 -2.209 -2.202 -2.218 -2.249 -2.284 -2.317 -2.345 -2.367 -2.381
3.350 -4.903 -4.904 -4.783 -4.450 -3.957 -3.384 -2.818 -2.404 -2.205 -2.135 -2.115 -2.120 -2.142 -2.171 -2.204 -2.236 -2.264
3.400 -4.749 -4.726 -4.705 -4.688 -4.652 -4.508 -4.188 -3.731 -3.186 -2.632 -2.214 -2.013 -1.936 -1.907 -1.899 -1.897 -1.901
3.450 -4.737 -4.702 -4.661 -4.615 -4.565 -4.504 -4.426 -4.295 -4.056 -3.692 -3.204 -2.649 -2.135 -1.815 -1.666 -1.590 -1.551
3.500 -4.587 -4.641 -4.649 -4.621 -4.570 -4.502 -4.412 -4.284 -4.100 -3.856 -3.563 -3.227 -2.828 -2.337 -1.820 -1.489 -1.549
3.550 -3.996 -4.155 -4.294 -4.404 -4.469 -4.477 -4.422 -4.300 -4.100 -3.819 -3.480 -3.113 -2.748 -2.398 -2.055 -1.686 -1.578
3.600 -3.282 -3.469 -3.649 -3.819 -3.972 -4.093 -4.160 -4.142 -4.013 -3.764 -3.416 -3.017 -2.606 -2.204 -1.820 -1.463 -1.193
3.650 -2.516 -2.734 -2.942 -3.138 -3.319 -3.473 -3.577 -3.600 -3.522 -3.350 -3.107 -2.806 -2.453 -2.061 -1.654 -1.253 -0.880
3.700 -1.766 -1.996 -2.221 -2.436 -2.636 -2.804 -2.913 -2.929 -2.843 -2.679 -2.468 -2.230 -1.969 -1.683 -1.367 -1.019 -0.648
3.750 -1.115 -1.323 -1.536 -1.748 -1.946 -2.112 -2.218 -2.230 -2.142 -1.982 -1.782 -1.561 -1.327 -1.082 -0.823 -0.548 -0.253
3.800 -0.672 -0.791 -0.941 -1.106 -1.266 -1.401 -1.484 -1.491 -1.417 -1.278 -1.100 -0.900 -0.688 -0.465 -0.230  0.017  0.278
3.850 -0.527 -0.527 -0.543 -0.586 -0.646 -0.703 -0.734 -0.722 -0.661 -0.554 -0.412 -0.246 -0.062  0.135  0.345  0.569  0.808
3.900 -0.513 -0.477 -0.414 -0.320 -0.215 -0.122 -0.046  0.023  0.096  0.184  0.291  0.419  0.564  0.726  0.903  1.097  1.309
3.950 -0.521 -0.484 -0.406 -0.268 -0.060  0.195  0.440  0.631  0.771  0.880  0.977  1.074  1.180  1.302  1.439  1.598  1.779
4.000 -0.524 -0.496 -0.426 -0.287 -0.056  0.264  0.633  0.978  1.245  1.429  1.556  1.655  1.744  1.837  1.943  2.067  2.215
4.050 -0.501 -0.488 -0.438 -0.318 -0.099  0.225  0.629  1.058  1.448  1.752  1.961  2.104  2.208  2.297  2.386  2.487  2.607










##     X          Y          Z         C/O       12C       14N     Alpha
14   0.7   0.275312   0.024688      34.700      70.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -2.316 -2.181 -2.099 -2.054 -2.031 -2.025 -2.029 -2.038 -2.048 -2.057 -2.064 -2.069 -2.070 -2.068 -2.062 -2.052 -2.038
3.250 -2.545 -2.364 -2.230 -2.126 -2.052 -2.028 -2.035 -2.056 -2.084 -2.115 -2.144 -2.169 -2.190 -2.206 -2.218 -2.228 -2.234
3.300 -3.557 -3.037 -2.634 -2.323 -2.134 -2.033 -1.973 -1.968 -2.005 -2.057 -2.112 -2.165 -2.213 -2.256 -2.291 -2.319 -2.338
3.350 -4.742 -4.540 -4.108 -3.555 -2.983 -2.482 -2.130 -1.939 -1.844 -1.824 -1.867 -1.939 -2.009 -2.067 -2.116 -2.160 -2.196
3.400 -4.661 -4.622 -4.582 -4.513 -4.306 -3.894 -3.354 -2.781 -2.263 -1.901 -1.705 -1.640 -1.646 -1.683 -1.723 -1.752 -1.776
3.450 -4.672 -4.627 -4.570 -4.505 -4.434 -4.346 -4.197 -3.896 -3.432 -2.884 -2.332 -1.853 -1.551 -1.415 -1.363 -1.346 -1.380
3.500 -4.454 -4.522 -4.543 -4.521 -4.465 -4.381 -4.267 -4.111 -3.892 -3.587 -3.185 -2.690 -2.152 -1.650 -1.294 -1.266 -1.453
3.550 -3.833 -4.002 -4.148 -4.257 -4.321 -4.331 -4.278 -4.151 -3.936 -3.638 -3.282 -2.900 -2.512 -2.110 -1.667 -1.357 -1.511
3.600 -3.158 -3.337 -3.517 -3.691 -3.843 -3.955 -4.005 -3.970 -3.829 -3.580 -3.238 -2.841 -2.427 -2.021 -1.631 -1.268 -1.149
3.650 -2.481 -2.682 -2.873 -3.056 -3.230 -3.380 -3.476 -3.484 -3.386 -3.195 -2.936 -2.629 -2.281 -1.897 -1.494 -1.091 -0.810
3.700 -1.759 -1.984 -2.202 -2.408 -2.597 -2.755 -2.856 -2.865 -2.769 -2.594 -2.371 -2.121 -1.850 -1.556 -1.237 -0.889 -0.551
3.750 -1.113 -1.319 -1.531 -1.740 -1.934 -2.094 -2.193 -2.198 -2.104 -1.938 -1.732 -1.506 -1.266 -1.014 -0.749 -0.466 -0.170
3.800 -0.671 -0.789 -0.939 -1.104 -1.262 -1.394 -1.474 -1.477 -1.398 -1.255 -1.074 -0.872 -0.657 -0.431 -0.193  0.058  0.323
3.850 -0.526 -0.526 -0.542 -0.584 -0.644 -0.700 -0.729 -0.715 -0.651 -0.541 -0.398 -0.230 -0.045  0.153  0.364  0.590  0.831
3.900 -0.512 -0.476 -0.412 -0.318 -0.213 -0.120 -0.043  0.027  0.102  0.191  0.300  0.429  0.575  0.737  0.914  1.109  1.321
3.950 -0.520 -0.482 -0.405 -0.266 -0.058  0.198  0.444  0.635  0.776  0.886  0.985  1.083  1.190  1.312  1.449  1.608  1.788
4.000 -0.523 -0.494 -0.424 -0.284 -0.053  0.268  0.639  0.986  1.253  1.439  1.567  1.668  1.758  1.852  1.957  2.081  2.228
4.050 -0.501 -0.487 -0.436 -0.314 -0.094  0.234  0.640  1.071  1.463  1.769  1.979  2.124  2.231  2.320  2.409  2.510  2.629










##     X          Y          Z         C/O       12C       14N     Alpha
15   0.8   0.198000   0.002000       0.501       1.0       1.0       1.0

                                          log R
log T -7.000 -6.500 -6.000 -5.500 -5.000 -4.500 -4.000 -3.500 -3.000 -2.500 -2.000 -1.500 -1.000 -0.500  0.000  0.500  1.000
3.200 -4.694 -4.053 -3.528 -3.280 -3.203 -3.179 -3.171 -3.167 -3.164 -3.162 -3.159 -3.157 -3.154 -3.150 -3.147 -3.144 -3.141
3.250 -5.563 -5.400 -5.050 -4.499 -3.865 -3.360 -3.107 -3.020 -2.991 -2.979 -2.972 -2.967 -2.963 -2.958 -2.952 -2.946 -2.940
3.300 -5.486 -5.503 -5.485 -5.392 -5.155 -4.712 -4.106 -3.515 -3.111 -2.926 -2.859 -2.833 -2.818 -2.808 -2.799 -2.789 -2.777
3.350 -5.144 -5.214 -5.280 -5.331 -5.351 -5.301 -5.117 -4.739 -4.176 -3.578 -3.112 -2.857 -2.750 -2.702 -2.673 -2.650 -2.629
3.400 -4.873 -4.906 -4.950 -5.004 -5.065 -5.123 -5.157 -5.125 -4.954 -4.581 -4.026 -3.444 -2.989 -2.718 -2.580 -2.498 -2.439
3.450 -4.782 -4.769 -4.762 -4.766 -4.784 -4.811 -4.839 -4.855 -4.834 -4.737 -4.510 -4.097 -3.549 -3.017 -2.620 -2.374 -2.224
3.500 -4.676 -4.706 -4.711 -4.700 -4.677 -4.648 -4.612 -4.560 -4.471 -4.331 -4.138 -3.897 -3.602 -3.230 -2.792 -2.378 -2.067
